"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Sensor Data Error (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
2515,01/23/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2516,01/23/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2517,01/23/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2518,01/23/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2519,01/23/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2520,01/23/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2521,01/23/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2522,01/23/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2523,01/23/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2524,01/23/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2525,01/23/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2526,01/23/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2527,01/23/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2528,01/23/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2529,01/23/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2530,01/23/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2531,01/23/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2532,01/23/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2533,01/23/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2534,01/23/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2535,01/23/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2536,01/23/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2537,01/23/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2538,01/23/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2539,01/23/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2540,01/23/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2541,01/23/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2542,01/23/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2543,01/23/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2544,01/23/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2545,01/23/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2546,01/23/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2547,01/23/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2548,01/23/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2549,01/23/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2550,01/23/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2551,01/23/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2552,01/23/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2553,01/23/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2554,01/23/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2555,01/23/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2556,01/23/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2557,01/23/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2558,01/23/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2559,01/23/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2560,01/23/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2561,01/23/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
2562,01/23/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
2563,01/24/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2564,01/24/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2565,01/24/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2566,01/24/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2567,01/24/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2568,01/24/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2569,01/24/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2570,01/24/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2571,01/24/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2572,01/24/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2573,01/24/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2574,01/24/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2575,01/24/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2576,01/24/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2577,01/24/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2578,01/24/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2579,01/24/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2580,01/24/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2581,01/24/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2582,01/24/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2583,01/24/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2584,01/24/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2585,01/24/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2586,01/24/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2587,01/24/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2588,01/24/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2589,01/24/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2590,01/24/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2591,01/24/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2592,01/24/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2593,01/24/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2594,01/24/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2595,01/24/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2596,01/24/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2597,01/24/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2598,01/24/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2599,01/24/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2600,01/24/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2601,01/24/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2602,01/24/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2603,01/24/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2604,01/24/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2605,01/24/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2606,01/24/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2607,01/24/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2608,01/24/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2609,01/24/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
2610,01/24/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
2611,01/25/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2612,01/25/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2613,01/25/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2614,01/25/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2615,01/25/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2616,01/25/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2617,01/25/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2618,01/25/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2619,01/25/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2620,01/25/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2621,01/25/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2622,01/25/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2623,01/25/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2624,01/25/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2625,01/25/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2626,01/25/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2627,01/25/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2628,01/25/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2629,01/25/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2630,01/25/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2631,01/25/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2632,01/25/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2633,01/25/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2634,01/25/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2635,01/25/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2636,01/25/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2637,01/25/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2638,01/25/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2639,01/25/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2640,01/25/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2641,01/25/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2642,01/25/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2643,01/25/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2644,01/25/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2645,01/25/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2646,01/25/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2647,01/25/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2648,01/25/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2649,01/25/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2650,01/25/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2651,01/25/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2652,01/25/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2653,01/25/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2654,01/25/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2655,01/25/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2656,01/25/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2657,01/25/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
2658,01/25/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
2659,01/26/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2660,01/26/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2661,01/26/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2662,01/26/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2663,01/26/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2664,01/26/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2665,01/26/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2666,01/26/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2667,01/26/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2668,01/26/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2669,01/26/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2670,01/26/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2671,01/26/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2672,01/26/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2673,01/26/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2674,01/26/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2675,01/26/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2676,01/26/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2677,01/26/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2678,01/26/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2679,01/26/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2680,01/26/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2681,01/26/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2682,01/26/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2683,01/26/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2684,01/26/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2685,01/26/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2686,01/26/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2687,01/26/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2688,01/26/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2689,01/26/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2690,01/26/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2691,01/26/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2692,01/26/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2693,01/26/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2694,01/26/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2695,01/26/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2696,01/26/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2697,01/26/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2698,01/26/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2699,01/26/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2700,01/26/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2701,01/26/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2702,01/26/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2703,01/26/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2704,01/26/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2705,01/26/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
2706,01/26/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
2707,01/27/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2708,01/27/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2709,01/27/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2710,01/27/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2711,01/27/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2712,01/27/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2713,01/27/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2714,01/27/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2715,01/27/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2716,01/27/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2717,01/27/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2718,01/27/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2719,01/27/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2720,01/27/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2721,01/27/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2722,01/27/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2723,01/27/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2724,01/27/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2725,01/27/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2726,01/27/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2727,01/27/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2728,01/27/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2729,01/27/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2730,01/27/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2731,01/27/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2732,01/27/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2733,01/27/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2734,01/27/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2735,01/27/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2736,01/27/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2737,01/27/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2738,01/27/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2739,01/27/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2740,01/27/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2741,01/27/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2742,01/27/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2743,01/27/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2744,01/27/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2745,01/27/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2746,01/27/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2747,01/27/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2748,01/27/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2749,01/27/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2750,01/27/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2751,01/27/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2752,01/27/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2753,01/27/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
2754,01/27/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
2755,01/28/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2756,01/28/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2757,01/28/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2758,01/28/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2759,01/28/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2760,01/28/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2761,01/28/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2762,01/28/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2763,01/28/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2764,01/28/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2765,01/28/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2766,01/28/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2767,01/28/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2768,01/28/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2769,01/28/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2770,01/28/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2771,01/28/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2772,01/28/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2773,01/28/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2774,01/28/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2775,01/28/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2776,01/28/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2777,01/28/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2778,01/28/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2779,01/28/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2780,01/28/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2781,01/28/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2782,01/28/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2783,01/28/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2784,01/28/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2785,01/28/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2786,01/28/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2787,01/28/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2788,01/28/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2789,01/28/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2790,01/28/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2791,01/28/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2792,01/28/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2793,01/28/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2794,01/28/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2795,01/28/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2796,01/28/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2797,01/28/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2798,01/28/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2799,01/28/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2800,01/28/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2801,01/28/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
2802,01/28/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
2803,01/29/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2804,01/29/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2805,01/29/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2806,01/29/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2807,01/29/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2808,01/29/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2809,01/29/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2810,01/29/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2811,01/29/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2812,01/29/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2813,01/29/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2814,01/29/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2815,01/29/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2816,01/29/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2817,01/29/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2818,01/29/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2819,01/29/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2820,01/29/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2821,01/29/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2822,01/29/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2823,01/29/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2824,01/29/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2825,01/29/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2826,01/29/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2827,01/29/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2828,01/29/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2829,01/29/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2830,01/29/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2831,01/29/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2832,01/29/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2833,01/29/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2834,01/29/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2835,01/29/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2836,01/29/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2837,01/29/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2838,01/29/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2839,01/29/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2840,01/29/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2841,01/29/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2842,01/29/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2843,01/29/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2844,01/29/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2845,01/29/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2846,01/29/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2847,01/29/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2848,01/29/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2849,01/29/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
2850,01/29/21 11:30:00 PM,-888.88,-888.88,Logged,,,,
2851,01/30/21 12:00:00 AM,-888.88,-888.88,Logged,,,,
2852,01/30/21 12:30:00 AM,-888.88,-888.88,Logged,,,,
2853,01/30/21 01:00:00 AM,-888.88,-888.88,Logged,,,,
2854,01/30/21 01:30:00 AM,-888.88,-888.88,Logged,,,,
2855,01/30/21 02:00:00 AM,-888.88,-888.88,Logged,,,,
2856,01/30/21 02:30:00 AM,-888.88,-888.88,Logged,,,,
2857,01/30/21 03:00:00 AM,-888.88,-888.88,Logged,,,,
2858,01/30/21 03:30:00 AM,-888.88,-888.88,Logged,,,,
2859,01/30/21 04:00:00 AM,-888.88,-888.88,Logged,,,,
2860,01/30/21 04:30:00 AM,-888.88,-888.88,Logged,,,,
2861,01/30/21 05:00:00 AM,-888.88,-888.88,Logged,,,,
2862,01/30/21 05:30:00 AM,-888.88,-888.88,Logged,,,,
2863,01/30/21 06:00:00 AM,-888.88,-888.88,Logged,,,,
2864,01/30/21 06:30:00 AM,-888.88,-888.88,Logged,,,,
2865,01/30/21 07:00:00 AM,-888.88,-888.88,Logged,,,,
2866,01/30/21 07:30:00 AM,-888.88,-888.88,Logged,,,,
2867,01/30/21 08:00:00 AM,-888.88,-888.88,Logged,,,,
2868,01/30/21 08:30:00 AM,-888.88,-888.88,Logged,,,,
2869,01/30/21 09:00:00 AM,-888.88,-888.88,Logged,,,,
2870,01/30/21 09:30:00 AM,-888.88,-888.88,Logged,,,,
2871,01/30/21 10:00:00 AM,-888.88,-888.88,Logged,,,,
2872,01/30/21 10:30:00 AM,-888.88,-888.88,Logged,,,,
2873,01/30/21 11:00:00 AM,-888.88,-888.88,Logged,,,,
2874,01/30/21 11:30:00 AM,-888.88,-888.88,Logged,,,,
2875,01/30/21 12:00:00 PM,-888.88,-888.88,Logged,,,,
2876,01/30/21 12:30:00 PM,-888.88,-888.88,Logged,,,,
2877,01/30/21 01:00:00 PM,-888.88,-888.88,Logged,,,,
2878,01/30/21 01:30:00 PM,-888.88,-888.88,Logged,,,,
2879,01/30/21 02:00:00 PM,-888.88,-888.88,Logged,,,,
2880,01/30/21 02:30:00 PM,-888.88,-888.88,Logged,,,,
2881,01/30/21 03:00:00 PM,-888.88,-888.88,Logged,,,,
2882,01/30/21 03:30:00 PM,-888.88,-888.88,Logged,,,,
2883,01/30/21 04:00:00 PM,-888.88,-888.88,Logged,,,,
2884,01/30/21 04:30:00 PM,-888.88,-888.88,Logged,,,,
2885,01/30/21 05:00:00 PM,-888.88,-888.88,Logged,,,,
2886,01/30/21 05:30:00 PM,-888.88,-888.88,Logged,,,,
2887,01/30/21 06:00:00 PM,-888.88,-888.88,Logged,,,,
2888,01/30/21 06:30:00 PM,-888.88,-888.88,Logged,,,,
2889,01/30/21 07:00:00 PM,-888.88,-888.88,Logged,,,,
2890,01/30/21 07:30:00 PM,-888.88,-888.88,Logged,,,,
2891,01/30/21 08:00:00 PM,-888.88,-888.88,Logged,,,,
2892,01/30/21 08:30:00 PM,-888.88,-888.88,Logged,,,,
2893,01/30/21 09:00:00 PM,-888.88,-888.88,Logged,,,,
2894,01/30/21 09:30:00 PM,-888.88,-888.88,Logged,,,,
2895,01/30/21 10:00:00 PM,-888.88,-888.88,Logged,,,,
2896,01/30/21 10:30:00 PM,-888.88,-888.88,Logged,,,,
2897,01/30/21 11:00:00 PM,-888.88,-888.88,Logged,,,,
